"dropoff_zone","pickup_zone","time_interval","pickup_lon","pickup_lat","dropoff_lon","dropoff_lat","color","n","pickup_borough","dropoff_borough"
"East Village","Times Sq/Theatre District",0,-73.9841274,40.7592686,-73.9815337,40.7264773,"yellow",410,"Manhattan","Manhattan"
"East Village","Upper East Side North",10,-73.9565551,40.7735649,-73.9815337,40.7264773,"yellow",120,"Manhattan","Manhattan"
"East Village","Union Sq",12,-73.9910835,40.7358633,-73.9815337,40.7264773,"yellow",570,"Manhattan","Manhattan"
"East Village","Midtown North",22,-73.9840195,40.7549309,-73.9815337,40.7264773,"yellow",360,"Manhattan","Manhattan"
"East Village","Gramercy",20,-73.9818443,40.7376407,-73.9815337,40.7264773,"yellow",790,"Manhattan","Manhattan"
"East Village","Boerum Hill",22,-73.9844722,40.6848689,-73.9815337,40.7264773,"green",104,"Brooklyn","Manhattan"
"East Village","Stuy Town/Peter Cooper Village",14,-73.9778494,40.7316903,-73.9815337,40.7264773,"yellow",160,"Manhattan","Manhattan"
"East Village","Times Sq/Theatre District",14,-73.9841274,40.7592686,-73.9815337,40.7264773,"yellow",130,"Manhattan","Manhattan"
"East Village","Chinatown",18,-73.9970307,40.7157509,-73.9815337,40.7264773,"yellow",360,"Manhattan","Manhattan"
"East Village","Garment District",0,-73.9916342,40.7547072,-73.9815337,40.7264773,"yellow",490,"Manhattan","Manhattan"
"East Village","East Chelsea",16,-74.0013737,40.7465004,-73.9815337,40.7264773,"yellow",340,"Manhattan","Manhattan"
"East Village","Clinton East",0,-73.9918181,40.7637581,-73.9815337,40.7264773,"yellow",350,"Manhattan","Manhattan"
"East Village","Lower East Side",20,-73.9842724,40.715033,-73.9815337,40.7264773,"yellow",570,"Manhattan","Manhattan"
"East Village","Meatpacking/West Village West",22,-74.0085128,40.7406973,-73.9815337,40.7264773,"yellow",470,"Manhattan","Manhattan"
"East Village","East Chelsea",18,-74.0013737,40.7465004,-73.9815337,40.7264773,"yellow",690,"Manhattan","Manhattan"
"East Village","Seaport",10,-74.006884,40.711197,-73.9815337,40.7264773,"yellow",110,"Manhattan","Manhattan"
"East Village","Kips Bay",14,-73.9800645,40.7423292,-73.9815337,40.7264773,"yellow",240,"Manhattan","Manhattan"
"East Village","Gramercy",10,-73.9818443,40.7376407,-73.9815337,40.7264773,"yellow",210,"Manhattan","Manhattan"
"East Village","Central Park",0,-73.9741874,40.7711329,-73.9815337,40.7264773,"yellow",130,"Manhattan","Manhattan"
"East Village","Sutton Place/Turtle Bay North",20,-73.9601669,40.7580204,-73.9815337,40.7264773,"yellow",150,"Manhattan","Manhattan"
"East Village","Hudson Sq",16,-74.0074731,40.7265834,-73.9815337,40.7264773,"yellow",130,"Manhattan","Manhattan"
"East Village","East Chelsea",14,-74.0013737,40.7465004,-73.9815337,40.7264773,"yellow",230,"Manhattan","Manhattan"
"East Village","Battery Park City",20,-74.0160576,40.7122172,-73.9815337,40.7264773,"yellow",170,"Manhattan","Manhattan"
"East Village","Kips Bay",20,-73.9800645,40.7423292,-73.9815337,40.7264773,"yellow",920,"Manhattan","Manhattan"
"East Village","East Village",22,-73.9815337,40.7264773,-73.9815337,40.7264773,"yellow",830,"Manhattan","Manhattan"
"East Village","Garment District",8,-73.9916342,40.7547072,-73.9815337,40.7264773,"yellow",160,"Manhattan","Manhattan"
"East Village","Little Italy/NoLiTa",10,-73.9954909,40.7228971,-73.9815337,40.7264773,"yellow",460,"Manhattan","Manhattan"
"East Village","Financial District North",16,-74.0112764,40.7074909,-73.9815337,40.7264773,"yellow",230,"Manhattan","Manhattan"
"East Village","Chinatown",16,-73.9970307,40.7157509,-73.9815337,40.7264773,"yellow",130,"Manhattan","Manhattan"
"East Village","Lower East Side",2,-73.9842724,40.715033,-73.9815337,40.7264773,"yellow",700,"Manhattan","Manhattan"
"East Village","Sutton Place/Turtle Bay North",18,-73.9601669,40.7580204,-73.9815337,40.7264773,"yellow",120,"Manhattan","Manhattan"
"East Village","Little Italy/NoLiTa",0,-73.9954909,40.7228971,-73.9815337,40.7264773,"yellow",2020,"Manhattan","Manhattan"
"East Village","Financial District North",14,-74.0112764,40.7074909,-73.9815337,40.7264773,"yellow",250,"Manhattan","Manhattan"
"East Village","Stuyvesant Heights",22,-73.9880663,40.7299553,-73.9815337,40.7264773,"yellow",1670,"Brooklyn","Manhattan"
"East Village","East Elmhurst",14,-73.8713099,40.7737505,-73.9815337,40.7264773,"yellow",200,"Queens","Manhattan"
"East Village","Union Sq",20,-73.9910835,40.7358633,-73.9815337,40.7264773,"yellow",1300,"Manhattan","Manhattan"
"East Village","East Village",14,-73.9815337,40.7264773,-73.9815337,40.7264773,"yellow",300,"Manhattan","Manhattan"
"East Village","SoHo",10,-74.0029883,40.723301,-73.9815337,40.7264773,"yellow",240,"Manhattan","Manhattan"
"East Village","Central Park",12,-73.9741874,40.7711329,-73.9815337,40.7264773,"yellow",100,"Manhattan","Manhattan"
"East Village","Flatiron",10,-73.9896986,40.7410605,-73.9815337,40.7264773,"yellow",230,"Manhattan","Manhattan"
"East Village","LaGuardia Airport",22,-73.8739659,40.7769271,-73.9815337,40.7264773,"yellow",130,"Queens","Manhattan"
"East Village","Upper East Side North",18,-73.9565551,40.7735649,-73.9815337,40.7264773,"yellow",340,"Manhattan","Manhattan"
"East Village","Yorkville East",10,-73.9492079,40.7762231,-73.9815337,40.7264773,"yellow",100,"Manhattan","Manhattan"
"East Village","East Elmhurst",18,-73.8713099,40.7737505,-73.9815337,40.7264773,"yellow",280,"Queens","Manhattan"
"East Village","Gramercy",0,-73.9818443,40.7376407,-73.9815337,40.7264773,"yellow",360,"Manhattan","Manhattan"
"East Village","East Elmhurst",16,-73.8713099,40.7737505,-73.9815337,40.7264773,"yellow",270,"Queens","Manhattan"
"East Village","Lower East Side",22,-73.9842724,40.715033,-73.9815337,40.7264773,"yellow",530,"Manhattan","Manhattan"
"East Village","Battery Park City",10,-74.0160576,40.7122172,-73.9815337,40.7264773,"yellow",110,"Manhattan","Manhattan"
"East Village","Williamsburg (South Side)",2,-73.9517335,40.7079936,-73.9815337,40.7264773,"green",132,"Brooklyn","Manhattan"
"East Village","West Village",16,-74.0035709,40.735781,-73.9815337,40.7264773,"yellow",280,"Manhattan","Manhattan"
"East Village","East Elmhurst",8,-73.8713099,40.7737505,-73.9815337,40.7264773,"yellow",140,"Queens","Manhattan"
"East Village","Greenwich Village North",8,-74.0027418,40.7335719,-73.9815337,40.7264773,"yellow",140,"Manhattan","Manhattan"
"East Village","West Village",0,-74.0035709,40.735781,-73.9815337,40.7264773,"yellow",470,"Manhattan","Manhattan"
"East Village","Lower East Side",12,-73.9842724,40.715033,-73.9815337,40.7264773,"yellow",150,"Manhattan","Manhattan"
"East Village","Union Sq",8,-73.9910835,40.7358633,-73.9815337,40.7264773,"yellow",260,"Manhattan","Manhattan"
"East Village","Stuy Town/Peter Cooper Village",12,-73.9778494,40.7316903,-73.9815337,40.7264773,"yellow",290,"Manhattan","Manhattan"
"East Village","Breezy Point/Fort Tilden/Riis Beach",20,-74.0059413,40.7127837,-73.9815337,40.7264773,"yellow",220,"Queens","Manhattan"
"East Village","East Village",4,-73.9815337,40.7264773,-73.9815337,40.7264773,"yellow",240,"Manhattan","Manhattan"
"East Village","Midtown North",16,-73.9840195,40.7549309,-73.9815337,40.7264773,"yellow",150,"Manhattan","Manhattan"
"East Village","SoHo",2,-74.0029883,40.723301,-73.9815337,40.7264773,"yellow",290,"Manhattan","Manhattan"
"East Village","Lenox Hill East",10,-73.9602312,40.7662315,-73.9815337,40.7264773,"yellow",110,"Manhattan","Manhattan"
"East Village","South Williamsburg",2,-73.9570696,40.7081156,-73.9815337,40.7264773,"yellow",110,"Brooklyn","Manhattan"
"East Village","Meatpacking/West Village West",0,-74.0085128,40.7406973,-73.9815337,40.7264773,"yellow",710,"Manhattan","Manhattan"
"East Village","Chinatown",10,-73.9970307,40.7157509,-73.9815337,40.7264773,"yellow",140,"Manhattan","Manhattan"
"East Village","Garment District",12,-73.9916342,40.7547072,-73.9815337,40.7264773,"yellow",580,"Manhattan","Manhattan"
"East Village","Midtown North",18,-73.9840195,40.7549309,-73.9815337,40.7264773,"yellow",400,"Manhattan","Manhattan"
"East Village","Gramercy",14,-73.9818443,40.7376407,-73.9815337,40.7264773,"yellow",270,"Manhattan","Manhattan"
"East Village","Times Sq/Theatre District",16,-73.9841274,40.7592686,-73.9815337,40.7264773,"yellow",260,"Manhattan","Manhattan"
"East Village","Flatiron",22,-73.9896986,40.7410605,-73.9815337,40.7264773,"yellow",640,"Manhattan","Manhattan"
"East Village","Stuy Town/Peter Cooper Village",16,-73.9778494,40.7316903,-73.9815337,40.7264773,"yellow",180,"Manhattan","Manhattan"
"East Village","Midtown North",20,-73.9840195,40.7549309,-73.9815337,40.7264773,"yellow",390,"Manhattan","Manhattan"
"East Village","Greenwich Village North",20,-74.0027418,40.7335719,-73.9815337,40.7264773,"yellow",1290,"Manhattan","Manhattan"
"East Village","Battery Park",12,-74.0170279,40.7032775,-73.9815337,40.7264773,"yellow",120,"Manhattan","Manhattan"
"East Village","World Trade Center",14,-74.0131196,40.7118011,-73.9815337,40.7264773,"yellow",110,"Manhattan","Manhattan"
"East Village","Clinton East",22,-73.9918181,40.7637581,-73.9815337,40.7264773,"yellow",540,"Manhattan","Manhattan"
"East Village","Williamsburg (North Side)",4,-73.9634429,40.7190424,-73.9815337,40.7264773,"green",169,"Brooklyn","Manhattan"
"East Village","Flatiron",0,-73.9896986,40.7410605,-73.9815337,40.7264773,"yellow",330,"Manhattan","Manhattan"
"East Village","Little Italy/NoLiTa",6,-73.9954909,40.7228971,-73.9815337,40.7264773,"yellow",160,"Manhattan","Manhattan"
"East Village","Midtown East",18,-73.9668408,40.7540369,-73.9815337,40.7264773,"yellow",680,"Manhattan","Manhattan"
"East Village","Penn Station/Madison Sq West",0,-73.9880662,40.7433858,-73.9815337,40.7264773,"yellow",690,"Manhattan","Manhattan"
"East Village","Hudson Sq",18,-74.0074731,40.7265834,-73.9815337,40.7264773,"yellow",270,"Manhattan","Manhattan"
"East Village","Central Park",22,-73.9741874,40.7711329,-73.9815337,40.7264773,"yellow",180,"Manhattan","Manhattan"
"East Village","Midtown Center",20,-73.9784137,40.7553676,-73.9815337,40.7264773,"yellow",900,"Manhattan","Manhattan"
"East Village","JFK Airport",14,-73.7781391,40.6413111,-73.9815337,40.7264773,"yellow",150,"Queens","Manhattan"
"East Village","Lenox Hill East",12,-73.9602312,40.7662315,-73.9815337,40.7264773,"yellow",160,"Manhattan","Manhattan"
"East Village","Midtown Center",14,-73.9784137,40.7553676,-73.9815337,40.7264773,"yellow",380,"Manhattan","Manhattan"
"East Village","Union Sq",22,-73.9910835,40.7358633,-73.9815337,40.7264773,"yellow",1030,"Manhattan","Manhattan"
"East Village","Stuyvesant Heights",18,-73.9880663,40.7299553,-73.9815337,40.7264773,"yellow",1510,"Brooklyn","Manhattan"
"East Village","Midtown Center",16,-73.9784137,40.7553676,-73.9815337,40.7264773,"yellow",480,"Manhattan","Manhattan"
"East Village","Williamsburg (North Side)",22,-73.9634429,40.7190424,-73.9815337,40.7264773,"green",424,"Brooklyn","Manhattan"
"East Village","Gramercy",22,-73.9818443,40.7376407,-73.9815337,40.7264773,"yellow",650,"Manhattan","Manhattan"
"East Village","Seaport",20,-74.006884,40.711197,-73.9815337,40.7264773,"yellow",390,"Manhattan","Manhattan"
"East Village","Murray Hill",14,-73.9756567,40.7478792,-73.9815337,40.7264773,"yellow",310,"Manhattan","Manhattan"
"East Village","Lincoln Square East",0,-73.9844722,40.773828,-73.9815337,40.7264773,"yellow",140,"Manhattan","Manhattan"
"East Village","Garment District",2,-73.9916342,40.7547072,-73.9815337,40.7264773,"yellow",190,"Manhattan","Manhattan"
"East Village","Williamsburg (North Side)",2,-73.9634429,40.7190424,-73.9815337,40.7264773,"green",418,"Brooklyn","Manhattan"
"East Village","Seaport",18,-74.006884,40.711197,-73.9815337,40.7264773,"yellow",380,"Manhattan","Manhattan"
"East Village","Little Italy/NoLiTa",14,-73.9954909,40.7228971,-73.9815337,40.7264773,"yellow",880,"Manhattan","Manhattan"
"East Village","Financial District North",10,-74.0112764,40.7074909,-73.9815337,40.7264773,"yellow",190,"Manhattan","Manhattan"
"East Village","Breezy Point/Fort Tilden/Riis Beach",14,-74.0059413,40.7127837,-73.9815337,40.7264773,"yellow",120,"Queens","Manhattan"
"East Village","Murray Hill",16,-73.9756567,40.7478792,-73.9815337,40.7264773,"yellow",420,"Manhattan","Manhattan"
"East Village","Williamsburg (North Side)",20,-73.9634429,40.7190424,-73.9815337,40.7264773,"green",264,"Brooklyn","Manhattan"
"East Village","West Village",14,-74.0035709,40.735781,-73.9815337,40.7264773,"yellow",170,"Manhattan","Manhattan"
"East Village","Little Italy/NoLiTa",16,-73.9954909,40.7228971,-73.9815337,40.7264773,"yellow",970,"Manhattan","Manhattan"
"East Village","Flatiron",2,-73.9896986,40.7410605,-73.9815337,40.7264773,"yellow",100,"Manhattan","Manhattan"
"East Village","Midtown East",14,-73.9668408,40.7540369,-73.9815337,40.7264773,"yellow",210,"Manhattan","Manhattan"
"East Village","Gramercy",2,-73.9818443,40.7376407,-73.9815337,40.7264773,"yellow",130,"Manhattan","Manhattan"
"East Village","East Chelsea",2,-74.0013737,40.7465004,-73.9815337,40.7264773,"yellow",360,"Manhattan","Manhattan"
"East Village","Greenwich Village North",10,-74.0027418,40.7335719,-73.9815337,40.7264773,"yellow",260,"Manhattan","Manhattan"
"East Village","Kips Bay",2,-73.9800645,40.7423292,-73.9815337,40.7264773,"yellow",160,"Manhattan","Manhattan"
"East Village","East Chelsea",10,-74.0013737,40.7465004,-73.9815337,40.7264773,"yellow",100,"Manhattan","Manhattan"
"East Village","Financial District North",12,-74.0112764,40.7074909,-73.9815337,40.7264773,"yellow",180,"Manhattan","Manhattan"
"East Village","Garment District",14,-73.9916342,40.7547072,-73.9815337,40.7264773,"yellow",570,"Manhattan","Manhattan"
"East Village","Yorkville East",0,-73.9492079,40.7762231,-73.9815337,40.7264773,"yellow",130,"Manhattan","Manhattan"
"East Village","Lower East Side",14,-73.9842724,40.715033,-73.9815337,40.7264773,"yellow",220,"Manhattan","Manhattan"
"East Village","Little Italy/NoLiTa",4,-73.9954909,40.7228971,-73.9815337,40.7264773,"yellow",290,"Manhattan","Manhattan"
"East Village","Seaport",22,-74.006884,40.711197,-73.9815337,40.7264773,"yellow",260,"Manhattan","Manhattan"
"East Village","Meatpacking/West Village West",16,-74.0085128,40.7406973,-73.9815337,40.7264773,"yellow",250,"Manhattan","Manhattan"
"East Village","Little Italy/NoLiTa",18,-73.9904233,40.7065737,-73.9815337,40.7264773,"green",151,"Manhattan","Manhattan"
"East Village","West Village",20,-74.0035709,40.735781,-73.9815337,40.7264773,"yellow",510,"Manhattan","Manhattan"
"East Village","Meatpacking/West Village West",14,-74.0085128,40.7406973,-73.9815337,40.7264773,"yellow",140,"Manhattan","Manhattan"
"East Village","Lower East Side",16,-73.9842724,40.715033,-73.9815337,40.7264773,"yellow",150,"Manhattan","Manhattan"
"East Village","Penn Station/Madison Sq West",22,-73.9880662,40.7433858,-73.9815337,40.7264773,"yellow",1190,"Manhattan","Manhattan"
"East Village","Upper West Side North",22,-73.9753676,40.7870106,-73.9815337,40.7264773,"yellow",160,"Manhattan","Manhattan"
"East Village","Greenwich Village North",2,-74.0027418,40.7335719,-73.9815337,40.7264773,"yellow",690,"Manhattan","Manhattan"
"East Village","East Elmhurst",20,-73.8713099,40.7737505,-73.9815337,40.7264773,"yellow",330,"Queens","Manhattan"
"East Village","Flatiron",20,-73.9896986,40.7410605,-73.9815337,40.7264773,"yellow",830,"Manhattan","Manhattan"
"East Village","Midtown Center",22,-73.9784137,40.7553676,-73.9815337,40.7264773,"yellow",860,"Manhattan","Manhattan"
"East Williamsburg","East Williamsburg",0,-73.9330429,40.7158762,-73.9330429,40.7158762,"yellow",110,"Brooklyn","Brooklyn"
"East Williamsburg","Williamsburg (South Side)",4,-73.9517335,40.7079936,-73.9330429,40.7158762,"green",123,"Brooklyn","Brooklyn"
"East Williamsburg","Williamsburg (North Side)",0,-73.9634429,40.7190424,-73.9330429,40.7158762,"green",526,"Brooklyn","Brooklyn"
"East Williamsburg","Williamsburg (South Side)",0,-73.9517335,40.7079936,-73.9330429,40.7158762,"green",443,"Brooklyn","Brooklyn"
"East Williamsburg","Lower East Side",2,-73.9842724,40.715033,-73.9330429,40.7158762,"yellow",160,"Manhattan","Brooklyn"
"East Williamsburg","Williamsburg (North Side)",4,-73.9634429,40.7190424,-73.9330429,40.7158762,"green",309,"Brooklyn","Brooklyn"
"East Williamsburg","Greenpoint",0,-73.9418603,40.7245448,-73.9330429,40.7158762,"green",141,"Brooklyn","Brooklyn"
"East Williamsburg","South Williamsburg",0,-73.9701967,40.7085692,-73.9330429,40.7158762,"green",101,"Brooklyn","Brooklyn"
"East Williamsburg","Williamsburg (South Side)",0,-73.9517335,40.7079936,-73.9330429,40.7158762,"yellow",190,"Brooklyn","Brooklyn"
"East Williamsburg","Williamsburg (North Side)",2,-73.9634429,40.7190424,-73.9330429,40.7158762,"green",484,"Brooklyn","Brooklyn"
"East Williamsburg","Stuyvesant Heights",22,-73.9880663,40.7299553,-73.9330429,40.7158762,"yellow",100,"Brooklyn","Brooklyn"
"East Williamsburg","East Elmhurst",20,-73.8713099,40.7737505,-73.9330429,40.7158762,"yellow",140,"Queens","Brooklyn"
"East Williamsburg","Bushwick North",2,-73.9212858,40.6944282,-73.9330429,40.7158762,"green",123,"Brooklyn","Brooklyn"
"East Williamsburg","Williamsburg (North Side)",18,-73.9634429,40.7190424,-73.9330429,40.7158762,"green",239,"Brooklyn","Brooklyn"
"East Williamsburg","Penn Station/Madison Sq West",0,-73.9880662,40.7433858,-73.9330429,40.7158762,"yellow",110,"Manhattan","Brooklyn"
"East Williamsburg","Greenpoint",0,-73.9418603,40.7245448,-73.9330429,40.7158762,"yellow",120,"Brooklyn","Brooklyn"
"East Williamsburg","South Williamsburg",22,-73.9570696,40.7081156,-73.9330429,40.7158762,"yellow",230,"Brooklyn","Brooklyn"
"East Williamsburg","Bushwick North",0,-73.9212858,40.6944282,-73.9330429,40.7158762,"green",109,"Brooklyn","Brooklyn"
"East Williamsburg","Lower East Side",4,-73.9842724,40.715033,-73.9330429,40.7158762,"yellow",140,"Manhattan","Brooklyn"
"East Williamsburg","East Elmhurst",16,-73.8713099,40.7737505,-73.9330429,40.7158762,"yellow",110,"Queens","Brooklyn"
"East Williamsburg","Williamsburg (North Side)",16,-73.9634429,40.7190424,-73.9330429,40.7158762,"green",132,"Brooklyn","Brooklyn"
"East Williamsburg","Bushwick North",2,-73.9212858,40.6944282,-73.9330429,40.7158762,"yellow",130,"Brooklyn","Brooklyn"
"East Williamsburg","East Elmhurst",18,-73.8713099,40.7737505,-73.9330429,40.7158762,"yellow",160,"Queens","Brooklyn"
"East Williamsburg","Williamsburg (North Side)",22,-73.9634429,40.7190424,-73.9330429,40.7158762,"green",442,"Brooklyn","Brooklyn"
"East Williamsburg","East Williamsburg",0,-73.9330429,40.7158762,-73.9330429,40.7158762,"green",117,"Brooklyn","Brooklyn"
"East Williamsburg","SoHo",0,-74.0029883,40.723301,-73.9330429,40.7158762,"yellow",100,"Manhattan","Brooklyn"
